model_year,kms_driven,owner,location,mileage,power,price,new_col,CC,brand_name
2018,16200.0,1,delhi,55.0,8.0,55500,False,149.5,Hero Passion Xpro Disc 
2014,6605.11895752201,1,hyderabad,65.0,10.0,40000,True,125,Honda CB Shine 
2020,6605.11895752201,1,chandigarh,37.0,19.1,158000,True,350,Royal Enfield Bullet 
2018,6605.11895752201,1,chandigarh,37.0,19.8,140000,True,350,Royal Enfield Standard 
2018,6605.11895752201,1,chandigarh,37.0,19.8,138000,True,350,Royal Enfield Standard 
2017,2000.0,2,chandigarh,35.0,19.8,145000,False,350,Royal Enfield Classic 
2020,6605.11895752201,1,chandigarh,37.0,19.8,150000,True,350,Royal Enfield Bullet 
2015,9800.0,1,delhi,63.0,14.0,48000,False,150,Suzuki Gixxer 
2017,6605.11895752201,1,delhi,28.0,34.5,119500,True,400,Bajaj Dominar 
2017,11500.0,1,delhi,53.0,19.0,62000,False,220,Bajaj Avenger Street 
2018,15000.0,1,delhi,89.0,8.1,41500,False,100,Bajaj CT 
2018,9000.0,1,delhi,55.0,8.2,52500,False,100,Hero Splendor Plus Self Alloy 
2019,5500.0,1,delhi,40.97,18.7,145000,False,150,Yamaha YZF-R15 V3 
2014,35000.0,1,gurgaon,60.0,14.0,27000,False,150,Honda CB Trigger 
2016,35467.0,1,gurgaon,57.0,11.8,33000,False,150,Bajaj V15 
2014,6605.11895752201,1,delhi,58.0,13.0,43650,True,150,Yamaha FZ 
2017,6605.11895752201,1,delhi,65.0,15.0,66300,True,150,Bajaj Pulsar 
2014,30000.0,1,delhi,60.0,14.0,36000,False,150,Honda CB Trigger 
2015,12000.0,1,delhi,65.0,12.33,35000,False,125,Bajaj Discover 
2015,6605.11895752201,1,mumbai,60.0,14.0,50000,True,150,Honda CB Unicorn 
2018,900.0,1,mumbai,40.0,19.8,170000,False,350,Royal Enfield Thunderbird 
2018,10000.0,1,mumbai,40.0,19.8,170000,False,350,Royal Enfield Thunderbird 
2017,29000.0,3,hyderabad,35.0,19.8,140000,False,350,Royal Enfield Classic 
2018,6605.11895752201,1,hyderabad,58.0,13.0,77000,True,150,Yamaha FZ S V 2.0 
2018,3800.0,1,faridabad,37.0,19.0,119000,False,350,Royal Enfield Electra 
2020,6605.11895752201,1,faridabad,37.0,19.8,145000,True,350,Royal Enfield Bullet 
2019,4000.0,1,chandigarh,35.45404761904762,19.8,155000,False,350,Royal Enfield Thunderbird X 
2014,25853.0,1,jaipur,5.0,8.2,34000,False,100,Hero Passion Pro 
2018,28975.0,1,jaipur,84.0,8.2,48000,False,100,Hero Passion Pro i3S Alloy 
2019,6605.11895752201,1,mumbai,28.0,34.5,195000,True,400,Bajaj Dominar 
2018,2800.0,1,mumbai,35.0,27.2,190000,False,500,Royal Enfield Classic 
2009,6605.11895752201,1,delhi,80.0,9.100000000000016,17000,True,100,Bajaj Discover 
2016,17000.0,1,jodhpur,35.0,24.6,105000,False,200,KTM Duke 
2019,20000.0,1,jalpaiguri,39.0,18.1,85900,False,200,Hero Xtreme 
2018,9000.0,1,hyderabad,63.0,14.0,79999,False,150,Suzuki Gixxer 
2018,6605.11895752201,1,bangalore,40.0,20.7,130000,True,200,TVS Apache RTR 
2018,8000.0,1,motihari,35.0,19.8,205000,False,350,Royal Enfield Classic 
2012,16804.314654761907,2,rohtak,60.0,15.2,30000,True,160,TVS Apache RTR 
2016,8000.0,1,faridabad,25.0,26.01,180000,False,500,Royal Enfield Bullet 
2017,6605.11895752201,1,chennai,28.0,34.5,140000,True,400,Bajaj Dominar 
2017,24000.0,1,faridabad,35.0,27.2,165000,False,500,Royal Enfield Classic 
2014,10000.0,2,hyderabad,40.0,19.0,48000,False,220,Bajaj Avenger 
2016,13000.0,1,thane,35.0,25.1,124400,False,200,KTM RC 
2006,49216.0,1,delhi,30.0,19.8,59500,False,350,Royal Enfield Bullet Electra 
2017,6605.11895752201,1,kalyan,40.0,20.7,64600,True,200,TVS Apache RTR 
2007,6605.11895752201,1,greater noida,65.0,14.85,10900,True,150,Bajaj Pulsar 
2014,8903.0,1,delhi,30.0,28.0,180000,False,250,Hyosung GT
2015,19000.0,1,delhi,48.0,20.0,63375,False,223,Hero Karizma ZMR 
2017,7018.0,1,delhi,42.0,16.7,80000,False,150,Yamaha YZF-R15 2.0 
2014,6605.11895752201,1,mandi dabwali,65.0,10.0,22000,True,125,Honda CB Shine 
2016,14000.0,1,jalandhar,25.0,27.2,125000,False,500,Royal Enfield Classic Squadron Blue 
2017,17000.0,1,delhi,38.0,21.0,70000,False,220,Bajaj Pulsar 
2017,10000.0,1,delhi,35.0,19.8,118000,False,350,Royal Enfield Classic 
2018,6300.0,1,delhi,35.0,19.8,129500,False,350,Royal Enfield Classic 
2013,2191.0,1,delhi,42.0,16.0,75000,False,150,Yamaha YZF-R15 
2014,11000.0,1,delhi,45.0,13.0,47040,False,150,Yamaha FZs 
2009,12000.0,1,delhi,5.0,8.2,19600,False,100,Hero Passion Pro 
2015,6605.11895752201,1,delhi,45.0,17.2,54600,True,180,TVS Apache RTR 
2013,23000.0,1,faridabad,40.0,19.8,63000,False,350,Royal Enfield Thunderbird 
2015,6605.11895752201,1,jaipur,65.0,14.85,49000,True,150,Bajaj Pulsar 
2015,10943.0,1,mumbai,20.0,47.0,365000,False,750,Harley-Davidson Street 
2019,6000.0,1,chandigarh,35.0,19.8,175000,False,350,Royal Enfield Classic 
2016,35466.0,1,gurgaon,57.0,11.8,32000,False,150,Bajaj V15 
2011,28547.0,1,faridabad,75.0,9.0,18000,False,125,Hero Super Splendor 
2018,8000.0,1,mumbai,35.0,24.6,130000,False,200,KTM Duke 
2017,11776.0,1,faridabad,35.0,19.8,110000,False,350,Royal Enfield Classic 
2015,6605.11895752201,1,jaipur,45.0,17.2,55000,True,180,TVS Apache RTR 
2016,14244.0,1,gurgaon,60.0,14.0,33000,False,150,Honda CB Trigger 
2016,36000.0,1,mumbai,35.0,25.1,95000,False,200,KTM RC 
2016,6605.11895752201,1,delhi,45.0,17.2,66300,True,180,TVS Apache RTR 
2019,8000.0,1,bangalore,52.42,14.6,82450,False,150,Suzuki Intruder 
2011,6605.11895752201,1,navi mumbai,65.0,10.0,40000,True,125,Honda CB Shine 
2018,19142.0,1,dhanbad,43.0,20.3,95000,False,250,Yamaha FZ25 
2019,1513.0,1,surat,45.67,18.1,88800,False,200,Hero Xpulse 
2015,48000.0,1,khopoli,63.0,14.0,50000,False,150,Suzuki Gixxer 
2019,30000.0,1,hyderabad,29.41,13.0,87700,False,149.5,Yamaha FZS FI V3 
2019,6605.11895752201,1,hyderabad,52.0,15.44,95000,True,160,Honda CB Hornet 
2014,6605.11895752201,1,jaipur,70.0,12.82,28000,True,150,Bajaj Discover
2011,31214.0,1,gurgaon,53.0,14.0,17000,False,150,Hero Hunk 
2015,17330.0,1,jaipur,28.84,28.992100000000015,56000,False,149,Hero Xtreme Sports 
2016,23492.0,1,gurgaon,57.0,11.8,32000,False,150,Bajaj V15 
2016,6000.0,1,jaipur,55.0,8.2,36000,False,100,Hero Splendor iSmart 
2018,3000.0,1,jalandhar,35.45404761904762,19.8,148000,False,350,Royal Enfield Thunderbird X 
2017,6605.11895752201,1,ghaziabad,74.0,9.4,41500,True,110,TVS Victor 
2018,6965.0,1,ghaziabad,40.0,19.8,134500,False,350,Royal Enfield Thunderbird 
2004,61122.0,1,ahmedabad,45.0,8.25,23000,False,100,Hero Splendor 
2015,8866.0,1,jalandhar,32.0,27.2,131000,False,500,Royal Enfield Classic 
2016,4725.0,1,ludhiana,57.0,11.8,52000,False,150,Bajaj V15 
2018,16804.314654761907,2,chandigarh,37.0,19.8,135000,True,350,Royal Enfield Standard 
2012,24000.0,1,chandigarh,42.0,16.0,70000,False,150,Yamaha YZF-R15 
2018,7000.0,1,chandigarh,35.0,19.8,145000,False,350,Royal Enfield Classic 
2018,11000.0,2,bangalore,22.0,33.0,197000,False,310,TVS Apache RR
2018,9900.0,1,hyderabad,45.0,15.3,81000,False,180,Bajaj Avenger Street 
2016,6605.11895752201,1,hyderabad,65.0,10.0,59000,True,125,Honda CB Shine 
2016,6605.11895752201,1,delhi,58.0,13.0,58500,True,150,Yamaha FZS FI 
2013,13000.0,1,delhi,32.0,27.2,107310,False,500,Royal Enfield Classic 
2016,8000.0,1,jamtara,26.0,29.1,94836,False,535,Royal Enfield Continental GT 
2012,85000.0,1,chennai,40.0,19.8,88400,False,350,Royal Enfield Thunderbird 
2015,17000.0,2,navi mumbai,40.0,19.0,55000,False,220,Bajaj Avenger 
2012,6605.11895752201,1,bangalore,45.0,13.0,48000,True,150,Yamaha Fazer 
2014,19000.0,1,bangalore,35.0,19.8,111100,False,350,Royal Enfield Classic 
2015,16000.0,1,delhi,53.0,16.8,65000,False,150,Bajaj Pulsar AS
2015,40000.0,1,bangalore,65.0,12.33,37500,False,125,Bajaj Discover 
2016,11000.0,1,bangalore,50.0,14.3,75000,False,150,Bajaj Avenger Street 
1986,50000.0,3,navsari,37.0,19.8,110000,False,350,Royal Enfield‎ Bullet 
2013,43500.0,1,kottayam,65.0,12.33,23500,False,125,Bajaj Discover 
2016,45253.0,1,pune,32.0,27.2,138900,False,500,Royal Enfield Classic 
2016,6726.0,1,delhi,57.0,11.8,48750,False,150,Bajaj V15 
2013,20757.0,1,faridabad,5.0,8.2,20800,False,100,Hero Passion Pro 
2019,6605.11895752201,1,mumbai,40.0,20.23,92000,True,200,TVS Apache RTR 
2015,13000.0,1,delhi,35.0,19.8,106820,False,350,Royal Enfield Classic 
2019,5000.0,1,mumbai,26.0,42.3,210000,False,390,KTM RC 
2018,6605.11895752201,1,mumbai,28.0,34.5,130000,True,400,Bajaj Dominar 
2013,16181.0,1,faridabad,65.0,12.33,16500,False,125,Bajaj Discover 
2015,12300.0,1,delhi,25.0,26.1,90000,False,500,Royal Enfield Bullet Twinspark 
2014,6605.11895752201,1,jaipur,58.0,13.0,49000,True,150,Yamaha FZ S V 2.0 
2019,17000.0,1,hyderabad,81.0,8.2,69000,False,100,Hero Splendor Plus 
2017,89999.0,1,tiruvallur,84.0,7.7,26365,False,100,Hero Passion Pro TR 
2016,22414.0,1,delhi,40.0,14.6,53000,False,150,Suzuki Gixxer SF 
2011,16428.0,1,bangalore,81.0,8.2,33000,False,100,Hero Splendor Pro 
2017,6605.11895752201,1,delhi,45.0,17.3,75000,True,180,TVS Apache RTR 
2018,6605.11895752201,1,delhi,58.0,13.0,74000,True,150,Yamaha FZ S V 2.0 
2014,6605.11895752201,1,bangalore,45.0,13.7,45000,True,150,TVS Apache 
2017,19224.0,1,chennai,40.0,19.8,110000,False,350,Royal Enfield Thunderbird 
2015,9000.0,1,jaipur,55.0,9.01,0,False,110,Hero Passion Xpro 
2015,14000.0,1,mumbai,32.0,27.2,130000,False,500,Royal Enfield Classic Desert Storm 
2018,5000.0,1,mumbai,35.39404761904762,19.8,170000,False,350,Royal Enfield Thunderbird X 
2019,4198.0,1,mumbai,33.425657659544754,29.6,200000,False,250,KTM Duke 
2012,1600.0,1,mumbai,35.0,25.0,180000,False,200,KTM Duke 
2018,11500.0,1,mumbai,35.0,24.6,150000,False,200,KTM Duke 
2017,16000.0,1,mumbai,35.0,19.8,150000,False,350,Royal Enfield Classic 
2019,3400.0,1,mumbai,35.0,19.8,190000,False,350,Royal Enfield Classic Gunmetal Grey 
2012,12000.0,1,ludhiana,5.0,8.2,27500,False,100,Hero Passion Pro 
2012,6605.11895752201,1,bangalore,45.0,13.7,35000,True,150,TVS Apache 
2013,6605.11895752201,1,jaipur,84.0,8.25,27000,True,110,Honda Dream Neo 
2017,12000.0,1,delhi,35.0,19.8,115000,False,350,Royal Enfield Classic 
2016,8000.0,1,chandigarh,38.0,21.0,72000,False,220,Bajaj Pulsar 
2014,30000.0,3,chandigarh,35.0,25.0,98000,False,200,KTM Duke 
2018,6605.11895752201,1,chandigarh,42.0,23.2,90000,True,200,Bajaj Pulsar NS
2017,6605.11895752201,1,chandigarh,42.0,23.2,90000,True,200,Bajaj Pulsar NS
2018,10000.0,1,delhi,35.0,19.8,135000,False,350,Royal Enfield Classic 
2016,12000.0,2,chandigarh,25.0,26.01,140000,False,500,Royal Enfield Bullet 
2015,6605.11895752201,1,amritsar,37.0,19.8,115000,True,350,Royal Enfield Standard 
2017,26000.0,1,mumbai,35.0,19.8,130000,False,350,Royal Enfield Classic 
2017,13000.0,1,mumbai,35.0,19.8,145000,False,350,Royal Enfield Classic 
2009,6605.11895752201,1,gurgaon,10.0,8.2,12000,True,100,Bajaj Platina 
2015,41734.0,1,gurgaon,53.0,14.0,26000,False,150,Hero Hunk 
2012,40000.0,2,islampur,45.0,17.0,25800,False,180,Bajaj Pulsar 
2019,13500.0,1,gurgaon,26.0,42.3,227000,False,390,KTM RC 
2014,6605.11895752201,1,noida,40.0,19.8,90000,True,350,Royal Enfield Standard 
2014,11982.0,1,ghaziabad,20.0,47.0,270200,False,750,Harley-Davidson Street 
2015,6605.11895752201,1,bangalore,35.0,24.16,81990,True,200,Bajaj Pulsar RS
2014,25000.0,1,gurgaon,35.0,19.8,80400,False,350,Royal Enfield Classic 
2016,6605.11895752201,1,pondicherry,38.0,18.28,75000,True,150,Honda CBR 
2016,16804.314654761907,2,bangalore,35.0,24.5,80000,True,200,Bajaj Pulsar RS
2014,12600.0,1,bhubaneshwar,40.0,19.8,85000,False,350,Royal Enfield Thunderbird 
2013,6605.11895752201,1,mumbai,60.0,14.0,45000,True,150,Honda CB Trigger 
2008,6605.11895752201,1,kolkata,40.0,16.78,32000,True,200,Bajaj Pulsar 
2015,16804.314654761907,2,guwahati,42.0,23.2,45000,True,200,Bajaj Pulsar AS
2017,5500.0,1,mumbai,18.0,75.0,670000,False,797,Ducati Monster 
2017,900.0,1,jalandhar,35.0,19.8,123000,False,350,Royal Enfield Classic 
2011,53200.0,2,gurgaon,42.0,16.7,59000,False,150,Yamaha YZF-R15 2.0 
2017,30000.0,1,hyderabad,52.88,15.29,60000,False,160,Bajaj Pulsar NS
2019,15500.0,1,kottayam,37.0,19.8,145000,False,350,Royal Enfield Bullet 
2016,9000.0,1,noida,32.0,24.5,140000,False,410,Royal Enfield Himalayan 
2016,20082.0,1,jaipur,63.0,14.0,42000,False,150,Suzuki Gixxer 
2014,29000.0,1,kolkata,38.0,21.0,55000,False,220,Bajaj Pulsar 
2007,6605.11895752201,1,gurgaon,10.0,8.2,12000,True,100,Bajaj Platina 
2018,53800.0,1,gurgaon,45.0,13.0,55000,False,150,Yamaha FZs 
2011,19400.0,1,hyderabad,35.0,19.8,50000,False,350,Royal Enfield Thunderbird 
2014,40000.0,1,mumbai,38.0,21.0,46700,False,220,Bajaj Pulsar 
2005,12358.0,1,delhi,30.0,19.8,76000,False,350,Royal Enfield Bullet Electra 
2013,6605.11895752201,1,pune,84.0,8.25,32000,True,110,Honda Dream Yuga 
2014,27000.0,1,gurgaon,40.0,19.8,91100,False,350,Royal Enfield Bullet Electra 
2018,22000.0,1,gurgaon,55.0,8.25,45000,False,100,Hero HF Deluxe self Alloy 
2014,29000.0,2,pune,42.0,16.7,70000,False,150,Yamaha YZF-R15 2.0 
2014,29000.0,2,chennai,35.0,25.0,90000,False,200,KTM Duke 
2016,6605.11895752201,1,kolkata,52.0,15.44,56200,True,160,Honda CB Hornet 
2017,25000.0,1,delhi,43.0,20.3,92000,False,250,Yamaha FZ25 
2020,10.0,1,bangalore,25.56,42.3,400000,False,390,KTM 
2017,19346.0,1,gurgaon,57.0,11.8,26000,False,150,Bajaj V15 
2015,51000.0,1,faridabad,35.0,19.8,95000,False,350,Royal Enfield Classic 
2018,8300.0,1,mumbai,55.0,8.2,45000,False,100,Hero HF Deluxe i3s 
2010,6605.11895752201,1,delhi,80.0,9.100000000000016,15000,True,100,Bajaj Discover 
2007,80000.0,1,hyderabad,65.0,12.33,14000,False,125,Bajaj Discover 
2015,6605.11895752201,1,delhi,42.0,23.2,45625,True,200,Bajaj Pulsar AS
2014,28000.0,1,gurgaon,60.0,14.0,37000,False,150,Honda CB Trigger 
2017,6605.11895752201,1,bangalore,42.0,23.2,87200,True,200,Bajaj Pulsar NS
2013,49000.0,1,bangalore,42.0,16.7,62500,False,150,Yamaha YZF-R15 2.0 
2019,5000.0,1,pune,53.27,15.3,75550,False,160,Bajaj Avenger Street 
2015,8400.0,1,mumbai,25.0,44.0,120000,False,390,KTM Duke 
2017,4159.0,2,kanpur nagar,25.0,42.9,190000,False,390,KTM Duke 
2016,15000.0,1,gurgaon,25.0,42.9,105000,False,390,KTM Duke 
2016,19500.0,1,pune,25.0,42.9,175000,False,390,KTM Duke 
2016,19000.0,1,bangalore,25.0,42.9,150000,False,390,KTM Duke 
2014,5000.0,1,delhi,37.0,19.8,96525,False,350,Royal Enfield‎ Bullet 
2016,30000.0,1,vadodara,50.0,14.3,42000,False,150,Bajaj Avenger Street 
2018,14800.0,1,delhi,22.0,33.0,187000,False,310,TVS Apache RR
2012,16804.314654761907,2,agra,65.0,11.0,14500,True,125,Honda CBF Stunner 
2015,6605.11895752201,1,indore,65.0,11.0,33500,True,125,Honda CBF Stunner 
2007,52904.0,1,gurgaon,37.0,19.8,48000,False,350,Royal Enfield Bullet 
2018,6605.11895752201,1,delhi,45.0,17.3,78500,True,180,TVS Apache RTR 
2010,6605.11895752201,1,kolkata,65.0,14.85,28000,True,150,Bajaj Pulsar 
2017,6605.11895752201,1,adalaj,40.0,20.7,58000,True,200,TVS Apache RTR 
2018,1400.0,1,delhi,57.0,11.8,57000,False,150,Bajaj V15 
2017,52000.0,1,kolkata,57.0,11.8,38000,False,150,Bajaj V15 
2013,57000.0,1,pune,25.0,27.2,111400,False,500,Royal Enfield Thunderbird 
2013,35000.0,1,indore,40.0,17.0,45000,False,223,Hero Karizma R 
2017,15000.0,1,allahabad,32.0,24.5,145000,False,410,Royal Enfield Himalayan 
2016,16804.314654761907,2,delhi,35.0,24.5,85000,True,200,Bajaj Pulsar RS
2015,33371.0,1,bangalore,32.0,27.2,127700,False,500,Royal Enfield Classic 
2014,49000.0,2,patna,38.0,21.0,50000,False,220,Bajaj Pulsar 
2013,6605.11895752201,1,bangalore,60.0,15.2,42000,True,160,TVS Apache RTR 
2017,6000.0,1,pondicherry,35.0,24.8,125000,False,140.4,UM Renegade Commando 
2017,7500.0,1,delhi,35.0,24.8,129700,False,149.5,UM Renegade Commando 
2018,5720.0,1,pune,53.0,19.0,85000,False,220,Bajaj Avenger Street 
2014,24000.0,2,pune,25.0,27.2,120000,False,500,Royal Enfield Thunderbird 
2017,13000.0,1,delhi,35.0,24.8,86475,False,149.5,UM Renegade Commando 
2015,6605.11895752201,1,hyderabad,58.0,13.0,52400,True,150,Yamaha FZ V 2.0 
2018,16272.0,1,delhi,51.59,14.6,60000,False,150,Suzuki Intruder 
2009,32539.0,1,chennai,64.0,10.65,17000,False,125,Yamaha Gladiator 
2018,8900.0,1,purulia,32.0,27.2,155400,False,500,Royal Enfield Classic Stealth Black 
2016,4200.0,1,madurai,20.0,47.0,390000,False,750,Harley-Davidson Street 
2014,35112.0,1,delhi,69.0,8.3,20000,False,110,Suzuki Hayate 
2013,40000.0,1,hyderabad,65.0,14.2,42000,False,150,Hero CBZ Xtreme 
2014,5000.0,1,patna,60.0,14.0,50000,False,150,Honda CB Trigger 
2017,20000.0,1,hyderabad,35.0,19.8,150000,False,350,Royal Enfield Classic 
2016,45000.0,2,chennai,63.0,14.0,40000,False,150,Suzuki Gixxer 
2015,17000.0,1,visakhapatnam,35.0,25.0,125000,False,200,KTM RC 
2019,740.0,1,delhi,32.985657659544756,26.1,160000,False,250,Suzuki Gixxer SF 
2015,16896.0,1,pune,32.0,27.2,150000,False,500,Royal Enfield Classic Desert Storm 
2015,34000.0,2,davanagere,35.0,25.0,103000,False,200,KTM RC 
2015,53000.0,1,thane,50.0,14.3,47000,False,150,Bajaj Avenger Street 
2017,11000.0,1,delhi,32.0,24.5,142500,False,410,Royal Enfield Himalayan 
2018,11500.0,1,chennai,63.0,14.0,75000,False,150,Suzuki Gixxer 
2019,28000.0,1,indore,40.15,18.7,129999,False,150,Yamaha YZF-R15 V3 
2012,6605.11895752201,1,bangalore,60.0,15.2,60000,True,160,TVS Apache RTR 
2010,35800.0,2,surat,65.0,14.2,16500,False,150,Hero CBZ Xtreme 
2014,30010.0,1,kota,40.0,19.0,55000,False,220,Bajaj Avenger 
2016,6605.11895752201,1,delhi,55.0,8.25,30999,True,110,Honda Livo 
2008,40000.0,2,kolkata,30.0,19.8,60000,False,350,Royal Enfield Thunderbird 
2017,70000.0,1,kalyan,40.0,14.6,50000,False,150,Suzuki Gixxer SF 
2016,2000.0,1,kalyan,38.0,21.0,50000,False,220,Bajaj Pulsar 
2018,13982.0,1,delhi,52.85,15.29,58416,False,160,Bajaj Pulsar NS
2019,140.0,1,jaipur,35.42404761904762,19.8,170000,False,350,Royal Enfield Thunderbird X 
2015,17000.0,1,bangalore,33.77511296281992,26.282999999999966,145000,False,250,Hyosung Aquila 
2019,10000.0,1,bangalore,25.0,47.0,275000,False,650,Royal Enfield Interceptor 
2019,6605.11895752201,1,chennai,40.0,20.23,114000,True,200,TVS Apache RTR 
2019,1500.0,1,delhi,47.14,19.0,125000,False,150,Yamaha MT-15 
2019,5389.0,1,bilaspur,25.0,47.0,270000,False,650,Royal Enfield Interceptor 
2019,6605.11895752201,1,chandigarh,42.0,23.2,110000,True,200,Bajaj Pulsar NS
2018,16000.0,1,hyderabad,35.0,25.0,161100,False,149.5,UM Renegade Commando Classic 
2017,6500.0,1,hyderabad,35.0,24.8,115000,False,139.3,UM Renegade Sport S 
2017,6605.11895752201,1,hyderabad,28.0,34.5,110000,True,400,Bajaj Dominar 
2017,21500.0,1,kolkata,35.0,19.8,120000,False,350,Royal Enfield Classic 
2018,15000.0,1,gorakhpur,33.80511296281992,29.6,139500,False,250,KTM Duke 
2015,10000.0,1,gurgaon,40.0,19.8,85000,False,350,Royal Enfield Thunderbird 
2013,9700.0,2,gurgaon,25.0,27.2,95000,False,500,Royal Enfield Thunderbird 
2015,20000.0,1,gurgaon,40.0,19.8,70000,False,350,Royal Enfield Thunderbird 
2010,16000.0,1,gurgaon,18.0,176.0,799999,False,100,Honda CBR
2017,3400.0,1,mumbai,20.0,60.0,850000,False,137.7,Harley-Davidson Forty Eight 
2014,54000.0,1,durgapur,35.0,25.0,73100,False,200,KTM Duke 
2016,37000.0,1,pune,40.0,14.6,65000,False,150,Suzuki Gixxer SF Fi 
2018,6218.0,1,mumbai,33.39565765954475,29.6,160000,False,250,KTM Duke 
2016,6605.11895752201,1,amritsar,35.0,24.5,85000,True,200,Bajaj Pulsar RS
2014,6000.0,1,sangli,20.0,47.0,391000,False,750,Harley-Davidson Street 
2017,13900.0,1,chandigarh,35.0,25.1,140000,False,200,KTM RC 
2005,32000.0,1,hyderabad,30.0,19.8,120000,False,350,Royal Enfield Bullet Electra 
2018,5000.0,1,dehradun,26.0,42.3,200000,False,390,KTM RC 
2019,2100.0,1,kolkata,32.985657659544756,29.6,200000,False,250,KTM Duke 
2007,6605.11895752201,1,gurgaon,65.0,14.85,8500,True,150,Bajaj Pulsar 
2013,210.0,1,anekal,20.0,72.68,170000,False,650,Hyosung GT
2016,20290.0,1,delhi,55.0,9.3,40000,False,110,Hero Splendor iSmart 
2019,210.0,1,delhi,59.82825197309464,16.1,95000,False,160,TVS Apache RTR 
2017,6605.11895752201,1,faridabad,40.0,20.7,72000,True,200,TVS Apache RTR 
2018,14500.0,1,gwalior,35.0,24.8,155000,False,149.5,UM Renegade Commando 
2018,25000.0,1,bangalore,85.0,8.2,40000,False,149.5,TVS Star City Plus Dual Tone SBT 
2010,16804.314654761907,2,tiruvallur,60.0,14.0,10000,True,150,Honda CB Unicorn 
2005,16804.314654761907,2,ghaziabad,65.0,14.85,8400,True,150,Bajaj Pulsar 
2007,47000.0,1,bangalore,65.0,14.2,27000,False,150,Hero CBZ Xtreme 
2014,40000.0,2,chennai,55.0,11.0,22500,False,125,Hero Ignitor 
2018,15100.0,1,mumbai,35.0,19.8,145000,False,350,Royal Enfield Classic Gunmetal Grey 
2018,6700.0,2,noida,35.0,24.6,127000,False,200,KTM Duke 
2013,50000.0,1,pune,65.0,14.2,31000,False,150,Hero CBZ Xtreme 
2014,25000.0,1,gurgaon,17.0,71.0,300000,False,650,Kawasaki ER-6n 
2018,28000.0,1,vellore,51.58,14.6,76700,False,150,Suzuki Intruder 
2011,42500.0,1,hyderabad,65.0,12.62,35000,False,150,Hero CBZ 
2016,6635.0,1,chandigarh,37.0,19.8,110900,False,350,Royal Enfield Bullet 
2019,6605.11895752201,1,mumbai,28.0,34.5,155000,True,400,Bajaj Dominar 
2018,7000.0,1,nashik,26.0,42.3,170000,False,390,KTM RC 
2011,32659.0,1,ahmedabad,45.0,8.25,26950,False,100,Hero Splendor 
2018,5500.0,1,hyderabad,40.97,18.7,110000,False,150,Yamaha YZF-R15 V3 
2018,18400.0,1,warangal,40.15,18.7,120000,False,150,Yamaha YZF-R15 V3 
2011,55000.0,1,hyderabad,45.0,8.25,36150,False,100,Hero Honda Splendor Plus 
2011,22365.0,1,ahmedabad,45.0,8.25,26950,False,100,Hero Splendor 
2010,6605.11895752201,1,mumbai,58.0,13.0,30898,True,150,Yamaha FZ16 
2012,37000.0,1,mumbai,51.09,12.0,24000,False,150,Yamaha SZR 
2015,6605.11895752201,1,bokaro,60.0,14.0,45000,True,150,Honda CB Trigger 
2019,3400.0,1,haldwani,35.0,25.1,168400,False,200,KTM RC 
2015,21000.0,3,belgaum,35.0,25.0,108000,False,200,KTM RC 
2001,52000.0,1,basti,37.0,19.8,100000,False,350,Royal Enfield Bullet 
2018,17000.0,1,chennai,22.0,33.0,185000,False,310,TVS Apache RR
2013,24700.0,1,ranchi,53.0,14.0,50000,False,150,Hero Hunk 
2012,16804.314654761907,2,aligarh,29.0,26.15,37350,True,250,Honda CBR 
2016,20000.0,2,delhi,35.0,25.1,140000,False,200,KTM RC 
2005,17089.0,1,kolkata,89.0,8.1,10300,False,100,Bajaj CT 
2015,3467.0,1,jaipur,35.0,19.8,132000,False,350,Royal Enfield Classic 
2019,2778.0,1,delhi,40.0,19.8,165000,False,350,Royal Enfield Thunderbird 
2019,10704.0,1,delhi,59.82825197309464,16.1,90000,False,160,TVS Apache RTR 
2019,9259.0,1,delhi,81.0,8.2,60000,False,180.18,Hero Splendor Plus i3s 
2018,7500.0,1,mumbai,25.0,42.9,200000,False,390,KTM Duke 
2018,12500.0,1,pune,25.0,42.9,220000,False,390,KTM Duke 
2015,25000.0,1,chennai,40.0,19.0,41600,False,220,Bajaj Avenger 
2017,1300.0,1,gurgaon,21.0,67.2,499999,False,650,Kawasaki Ninja 
